Study_ID	Sample_ID	SDRF_Row	SDRF_File	field_raw	field	Protocol_REF
E-MTAB-9330	Sample 24	47	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 24	47	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 24	47	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 24	48	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 24	48	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 24	48	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 24	48	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 24	48	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 1	1	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 1	2	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 2	3	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 2	4	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 3	5	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 3	6	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 4	7	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 4	7	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 4	7	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 4	7	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 4	7	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 4	8	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 4	8	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 4	8	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 4	8	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 4	8	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 5	9	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 5	9	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 5	9	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 5	9	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 5	9	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 5	10	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 5	10	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 5	10	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 5	10	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 5	10	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 6	11	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 6	11	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 6	11	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 6	11	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 6	11	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 6	12	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 6	12	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 6	12	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 6	12	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 6	12	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 7	13	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 7	13	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 7	13	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 7	13	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 7	13	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 7	14	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 7	14	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 7	14	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 7	14	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 7	14	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 8	15	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 8	15	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 8	15	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 8	15	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 8	15	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 8	16	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 8	16	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 8	16	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 8	16	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 8	16	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 9	17	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 9	17	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 9	17	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 9	17	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 9	17	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 9	18	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 9	18	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 9	18	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 9	18	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 9	18	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 10	19	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 10	19	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 10	19	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 10	19	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 10	19	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 10	20	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 10	20	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 10	20	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 10	20	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 10	20	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 11	21	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 11	21	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 11	21	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 11	21	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 11	21	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 11	22	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 11	22	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 11	22	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 11	22	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 11	22	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 12	23	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 12	23	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 12	23	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 12	23	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 12	23	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 12	24	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 12	24	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 12	24	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 12	24	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 12	24	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 13	25	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 13	25	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 13	25	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 13	25	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 13	25	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 13	26	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 13	26	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 13	26	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 13	26	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 13	26	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 14	27	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 14	27	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 14	27	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 14	27	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 14	27	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 14	28	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 14	28	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 14	28	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 14	28	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 14	28	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 15	29	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 15	29	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 15	29	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 15	29	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 15	29	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 15	30	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 15	30	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 15	30	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 15	30	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 15	30	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 16	31	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 16	31	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 16	31	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 16	31	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 16	31	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 16	32	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 16	32	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 16	32	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 16	32	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 16	32	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 17	33	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 17	33	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 17	33	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 17	33	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 17	33	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 17	34	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 17	34	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 17	34	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 17	34	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 17	34	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 18	35	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 18	35	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 18	35	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 18	35	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 18	35	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 18	36	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 18	36	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 18	36	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 18	36	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 18	36	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 19	37	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 19	37	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 19	37	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 19	37	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 19	37	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 19	38	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 19	38	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 19	38	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 19	38	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 19	38	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 20	39	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 20	39	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 20	39	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 20	39	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 20	39	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 20	40	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 20	40	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 20	40	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 20	40	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 20	40	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 21	41	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 21	41	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 21	41	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 21	41	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 21	41	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 21	42	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 21	42	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 21	42	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 21	42	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 21	42	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 22	43	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 22	43	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 22	43	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 22	43	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 22	43	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 22	44	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 22	44	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 22	44	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 22	44	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
E-MTAB-9330	Sample 22	44	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98932
E-MTAB-9330	Sample 23	45	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98929
E-MTAB-9330	Sample 23	45	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98933
E-MTAB-9330	Sample 23	45	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98930
E-MTAB-9330	Sample 23	45	E-MTAB-9330.sdrf.txt	Protocol REF	protocol_ref	P-MTAB-98931
